OSNR,instance,node_dst,node_src,amplifier_spacing,system_margin,fiber_loss,ampl_noise,constellation,volume,link_len,hops_id,guardband_l,guardband_r,traffic_l,traffic_r,constellation_l,constellation_r,path_id
2.786301129,1,12,7,100,11.67735374,0.2,5,4,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
-0.325409732,1,12,7,100,11.67735374,0.2,5,8,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
-1.796195399,1,12,7,100,11.67735374,0.2,5,16,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
-2.958075764,1,12,7,100,11.67735374,0.2,5,32,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
-3.966475166,1,12,7,100,11.67735374,0.2,5,64,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
9.923704821,1,12,7,100,7.396151099,0.2,5,2,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
7.070431847,1,12,7,100,7.396151099,0.2,5,4,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
3.960954378,1,12,7,100,7.396151099,0.2,5,8,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
2.487008597,1,12,7,100,7.396151099,0.2,5,16,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
1.314536263,1,12,7,100,7.396151099,0.2,5,32,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
0.320236101,1,12,7,100,7.396151099,0.2,5,64,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
11.65353077,1,12,7,100,5.6682212,0.2,5,2,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
8.796072224,1,12,7,100,5.6682212,0.2,5,4,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
5.680604884,1,12,7,100,5.6682212,0.2,5,8,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
4.212867227,1,12,7,100,5.6682212,0.2,5,16,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
3.047347686,1,12,7,100,5.6682212,0.2,5,32,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
2.045459989,1,12,7,100,5.6682212,0.2,5,64,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
15.04909139,1,12,7,100,2.281339425,0.2,5,2,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
12.18705132,1,12,7,100,2.281339425,0.2,5,4,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
9.076967012,1,12,7,100,2.281339425,0.2,5,8,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
7.599545645,1,12,7,100,2.281339425,0.2,5,16,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
6.433287194,1,12,7,100,2.281339425,0.2,5,32,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
5.432936534,1,12,7,100,2.281339425,0.2,5,64,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
8.720136914,1,12,7,100,8.604661638,0.2,5,2,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
5.852597923,1,12,7,100,8.604661638,0.2,5,4,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
2.748525291,1,12,7,100,8.604661638,0.2,5,8,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
1.284529904,1,12,7,100,8.604661638,0.2,5,16,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
0.115130966,1,12,7,100,8.604661638,0.2,5,32,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
-0.886790556,1,12,7,100,8.604661638,0.2,5,64,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
16.94247395,1,12,7,100,0.380988762,0.2,5,2,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
14.08672805,1,12,7,100,0.380988762,0.2,5,4,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
10.97361778,1,12,7,100,0.380988762,0.2,5,8,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
9.504036481,1,12,7,100,0.380988762,0.2,5,16,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
8.335707226,1,12,7,100,0.380988762,0.2,5,32,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
7.335702504,1,12,7,100,0.380988762,0.2,5,64,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
14.05517902,1,12,7,100,3.27038464,0.2,5,2,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
11.19429297,1,12,7,100,3.27038464,0.2,5,4,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
8.081308182,1,12,7,100,3.27038464,0.2,5,8,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
6.617536161,1,12,7,100,3.27038464,0.2,5,16,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
5.442548234,1,12,7,100,3.27038464,0.2,5,32,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
4.443853906,1,12,7,100,3.27038464,0.2,5,64,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
15.94437714,1,12,7,100,1.377634882,0.2,5,2,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
13.0884316,1,12,7,100,1.377634882,0.2,5,4,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
9.973436179,1,12,7,100,1.377634882,0.2,5,8,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
8.50575875,1,12,7,100,1.377634882,0.2,5,16,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
7.341438395,1,12,7,100,1.377634882,0.2,5,32,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
6.343145373,1,12,7,100,1.377634882,0.2,5,64,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
12.15217589,1,12,7,100,5.173838094,0.2,5,2,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
9.287060695,1,12,7,100,5.173838094,0.2,5,4,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
6.172273064,1,12,7,100,5.173838094,0.2,5,8,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
4.704452652,1,12,7,100,5.173838094,0.2,5,16,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
3.549416057,1,12,7,100,5.173838094,0.2,5,32,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
2.544440427,1,12,7,100,5.173838094,0.2,5,64,300,"(240, 80, 240)","(12, 9, 5, 7)",37.5,"12,5",50,50,16,2,1
17.1451504,1,12,7,100,4.443655823,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
14.42077259,1,12,7,100,4.443655823,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
11.22179971,1,12,7,100,4.443655823,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
9.793821155,1,12,7,100,4.443655823,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
8.632762441,1,12,7,100,4.443655823,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
7.699967637,1,12,7,100,4.443655823,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
13.64336761,1,12,7,100,7.941966315,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
10.92910452,1,12,7,100,7.941966315,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
7.731429627,1,12,7,100,7.941966315,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
6.301487477,1,12,7,100,7.941966315,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
5.137036054,1,12,7,100,7.941966315,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
4.198268271,1,12,7,100,7.941966315,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
20.07542471,1,12,7,100,1.514575698,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
17.3507827,1,12,7,100,1.514575698,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
14.15862023,1,12,7,100,1.514575698,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
12.72562582,1,12,7,100,1.514575698,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
11.56862364,1,12,7,100,1.514575698,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
10.62857464,1,12,7,100,1.514575698,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
19.25456925,1,12,7,100,2.328961205,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
16.53911214,1,12,7,100,2.328961205,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
13.33790028,1,12,7,100,2.328961205,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
11.91171788,1,12,7,100,2.328961205,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
10.75226797,1,12,7,100,2.328961205,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
9.812629505,1,12,7,100,2.328961205,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
17.38532538,1,12,7,100,4.203435479,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
14.66850474,1,12,7,100,4.203435479,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
11.46265191,1,12,7,100,4.203435479,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
10.03509484,1,12,7,100,4.203435479,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
8.877108425,1,12,7,100,4.203435479,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
7.939038146,1,12,7,100,4.203435479,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
14.76839895,1,12,7,100,6.818780739,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
12.04908819,1,12,7,100,6.818780739,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
8.848775731,1,12,7,100,6.818780739,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
7.418734227,1,12,7,100,6.818780739,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
6.259478608,1,12,7,100,6.818780739,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
5.324080166,1,12,7,100,6.818780739,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
14.42461513,1,12,7,100,7.160856324,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
11.70748825,1,12,7,100,7.160856324,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
8.50642213,1,12,7,100,7.160856324,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
7.079005641,1,12,7,100,7.160856324,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
5.915736363,1,12,7,100,7.160856324,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
4.975284918,1,12,7,100,7.160856324,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
14.7460003,1,12,7,100,6.840675536,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
12.02949764,1,12,7,100,6.840675536,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
8.831370571,1,12,7,100,6.840675536,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
7.396361959,1,12,7,100,6.840675536,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
6.241821525,1,12,7,100,6.840675536,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
5.300911224,1,12,7,100,6.840675536,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
1.541578505,1,12,7,100,20.04492344,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
-1.175461924,1,12,7,100,20.04492344,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
-4.378313878,1,12,7,100,20.04492344,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
-5.80385754,1,12,7,100,20.04492344,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
-6.970205523,1,12,7,100,20.04492344,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
-7.90809947,1,12,7,100,20.04492344,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
15.23046241,1,12,7,100,6.356159002,0.2,5,2,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
12.51777112,1,12,7,100,6.356159002,0.2,5,4,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
9.311460937,1,12,7,100,6.356159002,0.2,5,8,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
7.88217854,1,12,7,100,6.356159002,0.2,5,16,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
6.719780511,1,12,7,100,6.356159002,0.2,5,32,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
5.791104295,1,12,7,100,6.356159002,0.2,5,64,300,"(80, 160, 40)","(12, 10, 8, 7)",50.0,"37,5",200,350,4,16,2
17.0819717,2,2,8,100,1.468406638,0.2,5,2,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
14.17545975,2,2,8,100,1.468406638,0.2,5,4,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
11.25489425,2,2,8,100,1.468406638,0.2,5,8,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
9.748853909,2,2,8,100,1.468406638,0.2,5,16,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
8.582692316,2,2,8,100,1.468406638,0.2,5,32,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
7.229442138,2,2,8,100,1.468406638,0.2,5,64,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
14.15049299,2,2,8,100,4.392199889,0.2,5,2,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
11.23666271,2,2,8,100,4.392199889,0.2,5,4,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
8.324950687,2,2,8,100,4.392199889,0.2,5,8,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
6.822929301,2,2,8,100,4.392199889,0.2,5,16,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
5.660315352,2,2,8,100,4.392199889,0.2,5,32,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
4.316781054,2,2,8,100,4.392199889,0.2,5,64,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
13.25891092,2,2,8,100,5.287477382,0.2,5,2,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
10.35294708,2,2,8,100,5.287477382,0.2,5,4,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
7.422341638,2,2,8,100,5.287477382,0.2,5,8,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
5.93216525,2,2,8,100,5.287477382,0.2,5,16,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
4.76269492,2,2,8,100,5.287477382,0.2,5,32,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
3.413570143,2,2,8,100,5.287477382,0.2,5,64,150,"(240, 40, 160)","(2, 4, 6, 8)",12.5,25,100,500,8,4,0
