OSNR,instance,node_dst,node_src,amplifier_spacing,system_margin,fiber_loss,ampl_noise,constellation,volume,link_len,hops_id,guardband_l,guardband_r,traffic_l,traffic_r,constellation_l,constellation_r,path_id
12.24405905,12,11,13,100,0.597345594,0.2,5,8,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
11.00355671,12,11,13,100,0.597345594,0.2,5,16,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
9.836242031,12,11,13,100,0.597345594,0.2,5,32,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
8.465691815,12,11,13,100,0.597345594,0.2,5,64,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
16.95854225,12,11,13,100,2.247346851,0.2,5,2,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
13.88623108,12,11,13,100,2.247346851,0.2,5,4,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
10.59506978,12,11,13,100,2.247346851,0.2,5,8,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
9.354671318,12,11,13,100,2.247346851,0.2,5,16,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
8.186908087,12,11,13,100,2.247346851,0.2,5,32,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
6.821408322,12,11,13,100,2.247346851,0.2,5,64,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
16.67140804,12,11,13,100,2.526969557,0.2,5,2,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
13.61562863,12,11,13,100,2.526969557,0.2,5,4,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
10.31960834,12,11,13,100,2.526969557,0.2,5,8,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
9.069214227,12,11,13,100,2.526969557,0.2,5,16,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
7.906315413,12,11,13,100,2.526969557,0.2,5,32,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
6.544457732,12,11,13,100,2.526969557,0.2,5,64,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
11.02233236,12,11,13,100,8.18578049,0.2,5,2,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
7.953590336,12,11,13,100,8.18578049,0.2,5,4,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
4.653316311,12,11,13,100,8.18578049,0.2,5,8,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
3.411547108,12,11,13,100,8.18578049,0.2,5,16,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
2.248966466,12,11,13,100,8.18578049,0.2,5,32,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
0.885558304,12,11,13,100,8.18578049,0.2,5,64,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
15.84146584,12,11,13,100,3.367105567,0.2,5,2,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
12.7765244,12,11,13,100,3.367105567,0.2,5,4,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
9.475345049,12,11,13,100,3.367105567,0.2,5,8,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
8.228856536,12,11,13,100,3.367105567,0.2,5,16,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
7.064205681,12,11,13,100,3.367105567,0.2,5,32,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
5.703909977,12,11,13,100,3.367105567,0.2,5,64,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
17.01153336,12,11,13,100,2.196067496,0.2,5,2,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
13.94350965,12,11,13,100,2.196067496,0.2,5,4,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
10.64461822,12,11,13,100,2.196067496,0.2,5,8,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
9.407927062,12,11,13,100,2.196067496,0.2,5,16,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
8.23680803,12,11,13,100,2.196067496,0.2,5,32,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
6.875731891,12,11,13,100,2.196067496,0.2,5,64,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
13.2339056,12,11,13,100,5.969193414,0.2,5,2,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
10.16684923,12,11,13,100,5.969193414,0.2,5,4,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
6.873440506,12,11,13,100,5.969193414,0.2,5,8,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
5.632682156,12,11,13,100,5.969193414,0.2,5,16,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
4.463686413,12,11,13,100,5.969193414,0.2,5,32,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
3.099985501,12,11,13,100,5.969193414,0.2,5,64,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
7.520433538,12,11,13,100,11.69018132,0.2,5,2,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
4.444085366,12,11,13,100,11.69018132,0.2,5,4,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
1.154507494,12,11,13,100,11.69018132,0.2,5,8,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
-0.090470617,12,11,13,100,11.69018132,0.2,5,16,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
-1.25472779,12,11,13,100,11.69018132,0.2,5,32,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
-2.616702919,12,11,13,100,11.69018132,0.2,5,64,350,"(40, 40, 320)","(11, 10, 12, 13)",50.0,"12,5",150,300,8,16,2
11.66523496,13,4,13,100,4.808941299,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
8.807798721,13,4,13,100,4.808941299,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
5.661157062,13,4,13,100,4.808941299,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
4.161825989,13,4,13,100,4.808941299,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
2.99182574,13,4,13,100,4.808941299,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
1.648782851,13,4,13,100,4.808941299,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
12.55957035,13,4,13,100,3.911088917,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
9.69425295,13,4,13,100,3.911088917,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
6.559409106,13,4,13,100,3.911088917,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
5.059667611,13,4,13,100,3.911088917,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
3.884734751,13,4,13,100,3.911088917,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
2.53801417,13,4,13,100,3.911088917,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
2.913315847,13,4,13,100,13.55037976,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
0.058568457,13,4,13,100,13.55037976,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-3.087805504,13,4,13,100,13.55037976,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-4.584913766,13,4,13,100,13.55037976,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-5.748351322,13,4,13,100,13.55037976,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-7.098012017,13,4,13,100,13.55037976,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
5.08171304,13,4,13,100,11.39582458,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
2.217088295,13,4,13,100,11.39582458,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-0.924280844,13,4,13,100,11.39582458,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-2.421719573,13,4,13,100,11.39582458,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-3.591820673,13,4,13,100,11.39582458,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-4.948763211,13,4,13,100,11.39582458,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
10.37633554,13,4,13,100,6.080986396,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
7.530656301,13,4,13,100,6.080986396,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
4.380535976,13,4,13,100,6.080986396,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
2.888885149,13,4,13,100,6.080986396,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
1.714812618,13,4,13,100,6.080986396,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
0.375806225,13,4,13,100,6.080986396,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
4.103524102,13,4,13,100,12.36812948,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
1.243216561,13,4,13,100,12.36812948,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-1.900160215,13,4,13,100,12.36812948,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-3.39598317,13,4,13,100,12.36812948,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-4.562563881,13,4,13,100,12.36812948,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-5.914573692,13,4,13,100,12.36812948,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
8.895669498,13,4,13,100,7.571016345,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
6.033787816,13,4,13,100,7.571016345,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
2.889936875,13,4,13,100,7.571016345,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
1.399264069,13,4,13,100,7.571016345,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
0.234334982,13,4,13,100,7.571016345,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-1.118114586,13,4,13,100,7.571016345,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
9.838474357,13,4,13,100,6.641177825,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
6.974410182,13,4,13,100,6.641177825,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
3.825980859,13,4,13,100,6.641177825,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
2.332927305,13,4,13,100,6.641177825,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
1.159208801,13,4,13,100,6.641177825,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-0.192727485,13,4,13,100,6.641177825,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
2.903387415,13,4,13,100,13.5626204,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
0.045650501,13,4,13,100,13.5626204,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-3.097064709,13,4,13,100,13.5626204,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-4.60241898,13,4,13,100,13.5626204,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-5.763710138,13,4,13,100,13.5626204,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-7.112618395,13,4,13,100,13.5626204,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
7.153629335,13,4,13,100,9.317958076,0.2,5,2,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
4.294445946,13,4,13,100,9.317958076,0.2,5,4,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
1.144233836,13,4,13,100,9.317958076,0.2,5,8,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-0.337534219,13,4,13,100,9.317958076,0.2,5,16,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-1.515206059,13,4,13,100,9.317958076,0.2,5,32,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
-2.85917155,13,4,13,100,9.317958076,0.2,5,64,100,"(80, 80, 240, 320)","(4, 5, 7, 12, 13)",37.5,"37,5",200,500,4,8,0
13.44933299,13,4,13,100,2.161401211,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
10.78556278,13,4,13,100,2.161401211,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
7.656073116,13,4,13,100,2.161401211,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
6.159977916,13,4,13,100,2.161401211,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
4.976972585,13,4,13,100,2.161401211,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
3.635712636,13,4,13,100,2.161401211,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-10.95838692,13,4,13,100,26.58264224,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-13.63767378,13,4,13,100,26.58264224,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-16.77130597,13,4,13,100,26.58264224,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-18.2754912,13,4,13,100,26.58264224,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-19.43032573,13,4,13,100,26.58264224,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-20.77934844,13,4,13,100,26.58264224,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
11.80896823,13,4,13,100,3.801950646,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
9.141812459,13,4,13,100,3.801950646,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
6.006289733,13,4,13,100,3.801950646,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
4.516989608,13,4,13,100,3.801950646,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
3.350058078,13,4,13,100,3.801950646,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
1.994435683,13,4,13,100,3.801950646,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
8.827311452,13,4,13,100,6.794516651,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
6.156229143,13,4,13,100,6.794516651,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
3.022290387,13,4,13,100,6.794516651,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
1.530327947,13,4,13,100,6.794516651,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
0.355447328,13,4,13,100,6.794516651,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-0.988272731,13,4,13,100,6.794516651,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
3.669207331,13,4,13,100,11.95812273,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
0.9827428,13,4,13,100,11.95812273,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-2.145094136,13,4,13,100,11.95812273,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-3.641910625,13,4,13,100,11.95812273,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-4.811478412,13,4,13,100,11.95812273,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-6.170367054,13,4,13,100,11.95812273,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
8.533395625,13,4,13,100,7.098744618,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
5.838064855,13,4,13,100,7.098744618,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
2.723514231,13,4,13,100,7.098744618,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
1.216852241,13,4,13,100,7.098744618,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
0.046760404,13,4,13,100,7.098744618,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-1.302217306,13,4,13,100,7.098744618,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
4.877072178,13,4,13,100,10.75506371,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
2.18946854,13,4,13,100,10.75506371,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-0.942995142,13,4,13,100,10.75506371,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-2.436283924,13,4,13,100,10.75506371,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-3.610177433,13,4,13,100,10.75506371,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-4.956499571,13,4,13,100,10.75506371,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
5.56743927,13,4,13,100,10.04770617,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
2.911251706,13,4,13,100,10.04770617,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-0.230570707,13,4,13,100,10.04770617,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-1.741425421,13,4,13,100,10.04770617,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-2.900546888,13,4,13,100,10.04770617,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-4.244055222,13,4,13,100,10.04770617,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
4.939344684,13,4,13,100,10.68417721,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
2.278397507,13,4,13,100,10.68417721,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-0.870289639,13,4,13,100,10.68417721,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-2.372854842,13,4,13,100,10.68417721,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-3.543649501,13,4,13,100,10.68417721,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
-4.89023049,13,4,13,100,10.68417721,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
10.60593341,13,4,13,100,5.01838605,0.2,5,2,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
7.91885061,13,4,13,100,5.01838605,0.2,5,4,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
4.801346598,13,4,13,100,5.01838605,0.2,5,8,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
3.3076102,13,4,13,100,5.01838605,0.2,5,16,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
2.116501349,13,4,13,100,5.01838605,0.2,5,32,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
0.785548992,13,4,13,100,5.01838605,0.2,5,64,100,"(80, 240, 240, 320)","(4, 5, 9, 12, 13)",87.5,50,100,250,2,64,1
9.007079156,13,4,13,100,7.227185657,0.2,5,2,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
6.349453343,13,4,13,100,7.227185657,0.2,5,4,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
3.20650218,13,4,13,100,7.227185657,0.2,5,8,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
1.696654173,13,4,13,100,7.227185657,0.2,5,16,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
0.539575244,13,4,13,100,7.227185657,0.2,5,32,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
-0.815904335,13,4,13,100,7.227185657,0.2,5,64,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
9.63855996,13,4,13,100,6.596243133,0.2,5,2,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
6.969512719,13,4,13,100,6.596243133,0.2,5,4,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
3.835063254,13,4,13,100,6.596243133,0.2,5,8,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
2.345317146,13,4,13,100,6.596243133,0.2,5,16,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
1.165590057,13,4,13,100,6.596243133,0.2,5,32,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
-0.173025167,13,4,13,100,6.596243133,0.2,5,64,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
8.15313523,13,4,13,100,8.078415145,0.2,5,2,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
5.490402176,13,4,13,100,8.078415145,0.2,5,4,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
2.342438552,13,4,13,100,8.078415145,0.2,5,8,100,"(80, 240, 160, 240)","(4, 5, 9, 14, 13)",75.0,"12,5",250,450,2,16,2
