OSNR,instance,node_dst,node_src,amplifier_spacing,system_margin,fiber_loss,ampl_noise,constellation,volume,link_len,hops_id,guardband_l,guardband_r,traffic_l,traffic_r,constellation_l,constellation_r,path_id
6.748349247,1,14,6,100,7.813351873,0.2,5,4,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
3.507843417,1,14,6,100,7.813351873,0.2,5,8,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
2.501090342,1,14,6,100,7.813351873,0.2,5,16,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
1.343890416,1,14,6,100,7.813351873,0.2,5,32,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
-0.007953822,1,14,6,100,7.813351873,0.2,5,64,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
13.57294561,1,14,6,100,3.875587003,0.2,5,2,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
10.69224225,1,14,6,100,3.875587003,0.2,5,4,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
7.446317813,1,14,6,100,3.875587003,0.2,5,8,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
6.44999805,1,14,6,100,3.875587003,0.2,5,16,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
5.278943847,1,14,6,100,3.875587003,0.2,5,32,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
3.931760858,1,14,6,100,3.875587003,0.2,5,64,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
9.65753415,1,14,6,100,7.785681723,0.2,5,2,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
6.781073435,1,14,6,100,7.785681723,0.2,5,4,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
3.531493477,1,14,6,100,7.785681723,0.2,5,8,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
2.53726544,1,14,6,100,7.785681723,0.2,5,16,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
1.368112084,1,14,6,100,7.785681723,0.2,5,32,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
0.022497855,1,14,6,100,7.785681723,0.2,5,64,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
12.95897494,1,14,6,100,4.486824344,0.2,5,2,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
10.07888456,1,14,6,100,4.486824344,0.2,5,4,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
6.832400928,1,14,6,100,4.486824344,0.2,5,8,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
5.835250664,1,14,6,100,4.486824344,0.2,5,16,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
4.674192641,1,14,6,100,4.486824344,0.2,5,32,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
3.314899311,1,14,6,100,4.486824344,0.2,5,64,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
14.93370283,1,14,6,100,2.516628008,0.2,5,2,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
12.03877891,1,14,6,100,2.516628008,0.2,5,4,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
8.80376172,1,14,6,100,2.516628008,0.2,5,8,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
7.801935288,1,14,6,100,2.516628008,0.2,5,16,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
6.634547099,1,14,6,100,2.516628008,0.2,5,32,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
5.289258416,1,14,6,100,2.516628008,0.2,5,64,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
-0.822531044,1,14,6,100,18.26959519,0.2,5,2,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
-3.709669301,1,14,6,100,18.26959519,0.2,5,4,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
-6.949184571,1,14,6,100,18.26959519,0.2,5,8,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
-7.946782648,1,14,6,100,18.26959519,0.2,5,16,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
-9.115700794,1,14,6,100,18.26959519,0.2,5,32,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
-10.45639117,1,14,6,100,18.26959519,0.2,5,64,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
14.7301365,1,14,6,100,2.70971961,0.2,5,2,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
11.85517038,1,14,6,100,2.70971961,0.2,5,4,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
8.600231892,1,14,6,100,2.70971961,0.2,5,8,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
7.618166609,1,14,6,100,2.70971961,0.2,5,16,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
6.441832204,1,14,6,100,2.70971961,0.2,5,32,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
5.092539923,1,14,6,100,2.70971961,0.2,5,64,200,"(240, 40, 240)","(14, 9, 5, 6)",12.5,100,250,450,8,64,0
3.548068451,1,14,6,100,13.92310248,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
0.801355089,1,14,6,100,13.92310248,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-2.450168796,1,14,6,100,13.92310248,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-3.624699918,1,14,6,100,13.92310248,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-4.793316593,1,14,6,100,13.92310248,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-6.150137228,1,14,6,100,13.92310248,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
7.111628005,1,14,6,100,10.3529546,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
4.381803193,1,14,6,100,10.3529546,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
1.117587889,1,14,6,100,10.3529546,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-0.05196918,1,14,6,100,10.3529546,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-1.222535111,1,14,6,100,10.3529546,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-2.569874698,1,14,6,100,10.3529546,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
11.01097686,1,14,6,100,6.45685228,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
8.272756871,1,14,6,100,6.45685228,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
5.009752544,1,14,6,100,6.45685228,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
3.841981806,1,14,6,100,6.45685228,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
2.67273023,1,14,6,100,6.45685228,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
1.326602393,1,14,6,100,6.45685228,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
8.820105961,1,14,6,100,8.656004051,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
6.069074533,1,14,6,100,8.656004051,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
2.816291768,1,14,6,100,8.656004051,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
1.643184228,1,14,6,100,8.656004051,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
0.475055362,1,14,6,100,8.656004051,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-0.873131116,1,14,6,100,8.656004051,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
14.20155156,1,14,6,100,3.267435384,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
11.4649962,1,14,6,100,3.267435384,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
8.207414443,1,14,6,100,3.267435384,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
7.024233529,1,14,6,100,3.267435384,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
5.855012162,1,14,6,100,3.267435384,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
4.512231074,1,14,6,100,3.267435384,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
13.02964508,1,14,6,100,4.440385342,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
10.28192903,1,14,6,100,4.440385342,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
7.023306943,1,14,6,100,4.440385342,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
5.852692545,1,14,6,100,4.440385342,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
4.691519235,1,14,6,100,4.440385342,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
3.341389562,1,14,6,100,4.440385342,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
12.4666726,1,14,6,100,4.998643775,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
9.738058403,1,14,6,100,4.998643775,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
6.469649436,1,14,6,100,4.998643775,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
5.301319571,1,14,6,100,4.998643775,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
4.129261635,1,14,6,100,4.998643775,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
2.786064765,1,14,6,100,4.998643775,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
5.609420443,1,14,6,100,11.85978224,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
2.873951866,1,14,6,100,11.85978224,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-0.390907345,1,14,6,100,11.85978224,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-1.562853137,1,14,6,100,11.85978224,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-2.737443318,1,14,6,100,11.85978224,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
-4.073950188,1,14,6,100,11.85978224,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
14.25797032,1,14,6,100,3.215775808,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
11.51754084,1,14,6,100,3.215775808,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
8.258002388,1,14,6,100,3.215775808,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
7.086142625,1,14,6,100,3.215775808,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
5.914104597,1,14,6,100,3.215775808,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
4.56209236,1,14,6,100,3.215775808,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
14.12107553,1,14,6,100,3.35259347,0.2,5,2,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
11.37692307,1,14,6,100,3.35259347,0.2,5,4,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
8.116877863,1,14,6,100,3.35259347,0.2,5,8,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
6.94099828,1,14,6,100,3.35259347,0.2,5,16,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
5.773707377,1,14,6,100,3.35259347,0.2,5,32,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
4.428486702,1,14,6,100,3.35259347,0.2,5,64,200,"(80, 40, 240, 240)","(14, 12, 7, 5, 6)",37.5,"37,5",200,250,16,2,1
8.300469548,1,14,6,100,8.954858858,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
5.426778983,1,14,6,100,8.954858858,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
2.212067662,1,14,6,100,8.954858858,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
1.076403755,1,14,6,100,8.954858858,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-0.09529908,1,14,6,100,8.954858858,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-1.442739095,1,14,6,100,8.954858858,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
12.53282763,1,14,6,100,4.727779274,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
9.656715891,1,14,6,100,4.727779274,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
6.43992835,1,14,6,100,4.727779274,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
5.299266893,1,14,6,100,4.727779274,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
4.128859534,1,14,6,100,4.727779274,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
2.79645641,1,14,6,100,4.727779274,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
11.83598638,1,14,6,100,5.415824423,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
8.969391565,1,14,6,100,5.415824423,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
5.746498422,1,14,6,100,5.415824423,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
4.619967151,1,14,6,100,5.415824423,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
3.443192786,1,14,6,100,5.415824423,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
2.096382547,1,14,6,100,5.415824423,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
8.952495536,1,14,6,100,8.301812472,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
6.081623683,1,14,6,100,8.301812472,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
2.858679027,1,14,6,100,8.301812472,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
1.728897445,1,14,6,100,8.301812472,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
0.56176303,1,14,6,100,8.301812472,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-0.783116149,1,14,6,100,8.301812472,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
10.61654805,1,14,6,100,6.631013434,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
7.756150562,1,14,6,100,6.631013434,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
4.526258598,1,14,6,100,6.631013434,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
3.404431282,1,14,6,100,6.631013434,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
2.235886176,1,14,6,100,6.631013434,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
0.87732377,1,14,6,100,6.631013434,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
14.29944617,1,14,6,100,2.955825856,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
11.43924471,1,14,6,100,2.955825856,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
8.205059635,1,14,6,100,2.955825856,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
7.076262307,1,14,6,100,2.955825856,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
5.911625449,1,14,6,100,2.955825856,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
4.564584751,1,14,6,100,2.955825856,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
7.686716437,1,14,6,100,9.571213716,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
4.819468945,1,14,6,100,9.571213716,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
1.581545129,1,14,6,100,9.571213716,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
0.458954711,1,14,6,100,9.571213716,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-0.706303221,1,14,6,100,9.571213716,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-2.055761462,1,14,6,100,9.571213716,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
8.674744546,1,14,6,100,8.584047512,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
5.803609418,1,14,6,100,8.584047512,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
2.581242564,1,14,6,100,8.584047512,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
1.447038505,1,14,6,100,8.584047512,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
0.280788423,1,14,6,100,8.584047512,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-1.071469555,1,14,6,100,8.584047512,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
15.09009253,1,14,6,100,2.164430297,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
12.2192169,1,14,6,100,2.164430297,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
9.001041793,1,14,6,100,2.164430297,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
7.863363816,1,14,6,100,2.164430297,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
6.699341088,1,14,6,100,2.164430297,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
5.355773382,1,14,6,100,2.164430297,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
5.814512001,1,14,6,100,11.43660253,0.2,5,2,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
2.945463029,1,14,6,100,11.43660253,0.2,5,4,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-0.280022334,1,14,6,100,11.43660253,0.2,5,8,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-1.407166259,1,14,6,100,11.43660253,0.2,5,16,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-2.569649939,1,14,6,100,11.43660253,0.2,5,32,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
-3.919633674,1,14,6,100,11.43660253,0.2,5,64,200,"(80, 240, 40, 240)","(14, 9, 5, 4, 6)",12.5,25,50,100,8,64,2
15.68805301,2,5,1,100,2.318853586,0.2,5,2,350,"(240, 240)","(5, 3, 1)",87.5,50,200,200,64,2,0
12.78925487,2,5,1,100,2.318853586,0.2,5,4,350,"(240, 240)","(5, 3, 1)",87.5,50,200,200,64,2,0
9.601312461,2,5,1,100,2.318853586,0.2,5,8,350,"(240, 240)","(5, 3, 1)",87.5,50,200,200,64,2,0
8.459745112,2,5,1,100,2.318853586,0.2,5,16,350,"(240, 240)","(5, 3, 1)",87.5,50,200,200,64,2,0
